candidate_index,episode,risk_offset_x_m,risk_offset_y_m,safe_candidate_index,safe_offset_x_m,safe_offset_y_m,passed,native_success,occupant_max_relative_drift_m,occupant_max_relative_rotation_deg,target_min_occupant_clearance_m,target_max_tilt_deg,target_max_linear_speed_m_s,target_max_angular_speed_rad_s,target_full_window_inside,target_full_window_support,target_full_window_finite,target_final_stable_streak
3,2,-0.005,0.0,5,0.0,-0.055,0,1,0.03868043113367043,22.03441449205166,0.05571191851917484,89.9999997329502,9.585960285203127e-12,1.3484418496312453e-13,1,1,1,0
3,3,-0.005,0.0,5,0.0,-0.055,0,1,0.03868043113363836,22.034414492048203,0.05571191851635887,89.99999973295024,9.58616366655184e-12,1.3875309904635227e-13,1,1,1,0
3,4,-0.005,0.0,5,0.0,-0.055,0,1,0.03868043113328005,22.034414492129528,0.055711918515611115,89.9999997329494,9.586677316685763e-12,1.3551041929416035e-13,1,1,1,0
3,5,-0.005,0.0,5,0.0,-0.055,0,1,0.038680431133249885,22.034414492146006,0.05571191851420281,89.99999973294962,9.585740003364776e-12,1.2835667687609447e-13,1,1,1,0
3,6,-0.005,0.0,5,0.0,-0.055,0,1,0.03868043113343438,22.034414491972313,0.05571191851318002,89.9999997329495,9.587157165000093e-12,1.4930680067434793e-13,1,1,1,0
3,7,-0.005,0.0,5,0.0,-0.055,0,1,0.038680431133569886,22.034414492100428,0.05571191851681233,89.99999973295024,9.585938367449802e-12,1.311324731603473e-13,1,1,1,0
3,0,-0.005,0.0,6,-0.055,0.0,0,1,0.034102410667137206,18.54068646961847,0.051226502174888264,89.96513108200593,1.287775873768836e-06,5.8053492113392755e-05,1,1,1,0
3,1,-0.005,0.0,6,-0.055,0.0,0,1,0.03410241066714296,18.54068646962095,0.05122657760283874,89.9642914568014,4.929876377739604e-07,1.4398930183200019e-05,1,1,1,0
3,2,-0.005,0.0,6,-0.055,0.0,0,1,0.03410241066710896,18.540686469628554,0.051226459075086876,89.96403935338743,4.929790067746091e-07,1.439884873547236e-05,1,1,1,0
3,3,-0.005,0.0,6,-0.055,0.0,0,1,0.034102410667113905,18.54068646962555,0.05122678031139648,89.96479932430988,4.930026460219433e-07,1.4399031376045232e-05,1,1,1,0
3,4,-0.005,0.0,6,-0.055,0.0,0,1,0.03410241066714868,18.54068646962611,0.05122664790502822,89.96510294614927,2.6332950963238866e-06,0.00011925356143418514,1,1,1,0
3,5,-0.005,0.0,6,-0.055,0.0,0,1,0.03410241066714007,18.540686469623907,0.05122660548261203,89.96499675914643,7.908523335167553e-07,3.486125452726805e-05,1,1,1,0
3,6,-0.005,0.0,6,-0.055,0.0,0,1,0.034102410667125375,18.54068646962583,0.05122666199412897,89.96499597862292,8.01211828509403e-07,2.480630716480888e-05,1,1,1,0
3,7,-0.005,0.0,6,-0.055,0.0,0,1,0.03410241066710793,18.540686469627353,0.051226487155814064,89.96447811442424,4.929802820889628e-07,1.4398768630174885e-05,1,1,1,0
3,0,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.048707682646486124,43.40188946655179,0.05423912369630519,89.99981749956075,8.884983406458946e-12,7.028738260871515e-14,1,1,1,0
3,1,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264648681,43.401889466506056,0.0542391236955648,89.99981749956062,8.885258718185395e-12,7.043710664927272e-14,1,1,1,0
3,2,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264658467,43.401889466867594,0.05423912371735419,89.99981749956441,8.884915309442719e-12,6.556192657918441e-14,1,1,1,0
3,3,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264658721,43.40188946687269,0.05423912371775918,89.9998174995645,8.885327702964866e-12,7.091647898447664e-14,1,1,1,0
3,4,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264648741,43.40188946651524,0.05423912369565248,89.99981749956066,8.884972883429668e-12,6.739122753385415e-14,1,1,1,0
3,5,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264648917,43.40188946651974,0.05423912369646461,89.99981749956079,8.886014083734139e-12,8.24614017121609e-14,1,1,1,0
3,6,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264648986,43.4018894665312,0.05423912369659811,89.9998174995608,8.885457537934165e-12,7.103279014980906e-14,1,1,1,0
3,7,-0.005,0.0,7,-0.038891,-0.038891,0,1,0.04870768264658306,43.40188946684789,0.054239123716693156,89.99981749956429,8.88567956701615e-12,7.951785143851911e-14,1,1,1,0
4,0,0.0,-0.005,0,0.038891,0.038891,0,1,0.02000130579378997,9.985271605757756,0.06398752814109697,96.85939008978097,1.5354037911490874e-06,2.4788742248727803e-05,1,1,1,0
4,1,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793786946,9.985271605759078,0.06398752955437821,96.85939326402811,1.5354040315310643e-06,2.4788753660153488e-05,1,1,1,0
4,2,0.0,-0.005,0,0.038891,0.038891,0,1,0.02000130579374795,9.985271605736036,0.06398754207508695,96.85939873612782,1.5354042662968607e-06,2.4788779523663793e-05,1,1,1,0
4,3,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793769377,9.985271605752619,0.06398752976034199,96.85939340776295,1.5354039741131655e-06,2.4788750440509068e-05,1,1,1,0
4,4,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793774776,9.985271605756141,0.06398753091469682,96.85938943877284,1.535403992863215e-06,2.4788747470121115e-05,1,1,1,0
4,5,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793745865,9.985271605739484,0.06398753028411466,96.85939250209438,1.5354038929631117e-06,2.4788744760049876e-05,1,1,1,0
4,6,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793769436,9.985271605744256,0.06398752807992177,96.85939458975629,1.5354039325411308e-06,2.4788750623640657e-05,1,1,1,0
4,7,0.0,-0.005,0,0.038891,0.038891,0,1,0.020001305793759222,9.9852716057422,0.06398753715839296,96.85939039804995,1.5354039270715244e-06,2.478875002477624e-05,1,1,1,0
4,0,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529735389,17.36530592031388,0.045550020953922556,90.00083269713171,1.0844265901970092e-11,1.9393470972601251e-13,1,1,1,0
4,1,0.0,-0.005,1,0.055,0.0,0,1,0.032595755297359565,17.365305920318995,0.04555001974363008,90.00083269716193,1.0843144979630656e-11,1.797093358908118e-13,1,1,1,0
4,2,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529736396,17.3653059203158,0.04555002109696551,90.00083269712805,1.0843599513518928e-11,1.8685624936327783e-13,1,1,1,0
4,3,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529735601,17.365305920312643,0.04555002024823985,90.00083269714928,1.0841890756829054e-11,1.649355405909944e-13,1,1,1,0
4,4,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529735345,17.36530592031618,0.045550021143103234,90.00083269712707,1.084272285265097e-11,1.760492022811899e-13,1,1,1,0
4,5,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529735369,17.365305920314096,0.04555001880450914,90.00083269718527,1.084374727227501e-11,1.8796821161702585e-13,1,1,1,0
4,6,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529734517,17.365305920311663,0.04555002062573975,90.00083269713998,1.0842866734923424e-11,1.7504573354421093e-13,1,1,1,0
4,7,0.0,-0.005,1,0.055,0.0,0,1,0.03259575529735297,17.365305920316867,0.04555002097276124,90.00083269713123,1.0842357892401033e-11,1.723175101644086e-13,1,1,1,0
4,0,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070803433,19.812282146021914,0.05616489172140319,89.99995108279026,6.369218389433805e-12,7.409479887257157e-14,1,1,1,0
4,1,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070806406,19.812282146015608,0.05616489159163407,89.99995108278884,6.369349982739832e-12,7.360372951580208e-14,1,1,1,0
4,2,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070796863,19.812282146059186,0.05616489176119145,89.99995108279067,6.3706587735615914e-12,7.977623784735315e-14,1,1,1,0
4,3,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070803638,19.812282146016095,0.05616489170115276,89.99995108279,6.3691367571532235e-12,7.433869990080223e-14,1,1,1,0
4,4,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070808666,19.812282145998566,0.05616489152432604,89.99995108278812,6.369673265797447e-12,8.230453265659593e-14,1,1,1,0
4,5,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070798272,19.812282146083767,0.05616489185237331,89.99995108279164,6.3694822658091224e-12,8.31898553960324e-14,1,1,1,0
4,6,0.0,-0.005,2,0.0,0.055,0,1,0.03286602070808233,19.8122821459986,0.05616489157439647,89.99995108278861,6.369145267800679e-12,7.733767393526812e-14,1,1,1,0
4,7,0.0,-0.005,2,0.0,0.055,0,1,0.032866020708121786,19.812282145958402,0.05616489145469832,89.99995108278733,6.36891788418277e-12,7.437906674764566e-14,1,1,1,0
4,0,0.0,-0.005,3,0.038891,-0.038891,0,0,0.05557340553324661,28.500157361320234,0.19031159454464674,16.209216130286496,1.9832478295732376e-07,4.315857482124423e-06,0,0,1,0
4,1,0.0,-0.005,3,0.038891,-0.038891,0,0,0.05557340553292044,28.50015736133895,0.1890335191134355,17.754829116918962,2.2790338976035179e-07,5.751001564655907e-06,0,0,1,0
4,2,0.0,-0.005,3,0.038891,-0.038891,0,0,0.05557340553284494,28.500157361372384,0.19161844168685138,15.671165783905568,2.5175499174974546e-07,3.546083533484679e-06,0,0,1,0
4,3,0.0,-0.005,3,0.038891,-0.038891,0,0,0.055573405533048445,28.5001573613081,0.19067361060305846,15.107107591072475,2.37444782506628e-07,3.309651816257689e-06,0,0,1,0
4,4,0.0,-0.005,3,0.038891,-0.038891,0,0,0.05557340553305865,28.500157361348656,0.19182372988708685,15.33046555729878,2.1080508676672695e-07,2.8231984999696038e-06,0,0,1,0
4,5,0.0,-0.005,3,0.038891,-0.038891,0,0,0.055573405532965935,28.500157361351082,0.192124112859257,15.612873678987473,2.1528238970847568e-07,3.018985535552334e-06,0,0,1,0
4,6,0.0,-0.005,3,0.038891,-0.038891,0,0,0.05557340553332958,28.500157361333994,0.18998550785525142,17.647322610208775,2.454057017300959e-07,4.669231152671824e-06,0,0,1,0
4,7,0.0,-0.005,3,0.038891,-0.038891,0,0,0.055573405532986384,28.500157361331777,0.19066532445222553,0.0008382509489997679,6.125550618657924e-16,3.1904875009786434e-15,0,0,1,0
4,0,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697890727,6.632576084250644,0.0725775950772446,84.93347358408016,9.68602701455496e-07,2.1934963387798793e-05,1,1,1,0
4,1,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697890316,6.632576084247119,0.072564362793706,84.78604819256695,1.5220173736024283e-06,5.0097192416431914e-05,1,1,1,0
4,2,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697850655,6.632576084228834,0.07256705080727759,84.7642853535467,3.4895104456321948e-06,7.418744474534529e-05,1,1,1,0
4,3,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697873806,6.632576084237866,0.07255064306082053,84.65795661043397,1.1422081483489714e-06,5.439911240275507e-05,1,1,1,0
4,4,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697879113,6.632576084244697,0.07256247238530247,84.68577187245762,1.2404563846174307e-06,2.81201477407832e-05,1,1,1,0
4,5,0.0,-0.005,4,-0.038891,0.038891,0,0,0.013760301697852952,6.632576084222556,0.07256839097712932,84.76898452730232,1.0145375123034363e-06,2.5091787284275337e-05,1,1,1,0
4,6,0.0,-0.005,4,-0.038891,0.038891,0,0,0.01376030169787444,6.632576084235885,0.07257379668981036,84.96403464492981,0.002528354650068894,0.09375135139497924,1,1,1,0
4,7,0.0,-0.005,4,-0.038891,0.038891,0,0,0.01376030169786127,6.632576084235444,0.07258607224758808,84.9313695953629,3.8390093857284415e-05,0.0015924237805861876,1,1,1,0
4,0,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254039217,22.582421374214654,0.054491595723484484,89.99958900476302,1.1238375304595924e-11,8.707906488247453e-14,1,1,1,0
4,1,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254038721,22.582421374206536,0.054491595635676474,89.999589004763,1.1238234281999637e-11,8.244900467186936e-14,1,1,1,0
4,2,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254043107,22.582421374244074,0.05449159574864042,89.99958900476302,1.1238006930177417e-11,8.739190211290698e-14,1,1,1,0
4,3,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254040407,22.582421374220488,0.05449159569555114,89.99958900476302,1.1237528677430202e-11,8.08336900607758e-14,1,1,1,0
4,4,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254040325,22.582421374220978,0.05449159570634458,89.999589004763,1.1238423364331997e-11,8.522608143520879e-14,1,1,1,0
4,5,0.0,-0.005,5,0.0,-0.055,0,1,0.043519822540435155,22.58242137424871,0.05449159581592006,89.99958900476304,1.123786738855259e-11,8.311487840227839e-14,1,1,1,0
4,6,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254040565,22.58242137422012,0.05449159568212418,89.99958900476302,1.1238242400434814e-11,8.213206291789206e-14,1,1,1,0
4,7,0.0,-0.005,5,0.0,-0.055,0,1,0.04351982254042252,22.582421374238404,0.05449159571003195,89.99958900476301,1.1237280260140333e-11,7.959889829069597e-14,1,1,1,0
4,0,0.0,-0.005,6,-0.055,0.0,0,1,0.031032567108942616,16.897086613269416,0.05163087972711771,89.99912513653486,1.0151487413917114e-11,1.7729428839573593e-13,1,1,1,0
4,1,0.0,-0.005,6,-0.055,0.0,0,1,0.031032565095154035,16.897086613264207,0.05163050536704613,89.99912514032978,1.01505053905471e-11,1.7012021606447316e-13,1,1,1,0
4,2,0.0,-0.005,6,-0.055,0.0,0,1,0.031032562786753794,16.897086613266527,0.05169342952194265,89.99912685112486,1.0131214078358615e-11,1.7131567839980865e-13,1,1,1,0
4,3,0.0,-0.005,6,-0.055,0.0,0,1,0.03103256412577253,16.89708661326854,0.05163063142367118,89.99912513808954,1.0151152348751096e-11,1.7327132667334353e-13,1,1,1,0
4,4,0.0,-0.005,6,-0.055,0.0,0,1,0.031032565345782588,16.897086613268804,0.051630394481203004,89.99912514172307,1.0150176371335683e-11,1.6353700566447868e-13,1,1,1,0
4,5,0.0,-0.005,6,-0.055,0.0,0,1,0.031032565787363183,16.897086613267312,0.05167926838830329,89.99912642780694,1.0125834786191754e-11,1.6583559266216973e-13,1,1,1,0
4,6,0.0,-0.005,6,-0.055,0.0,0,1,0.031032579182814927,16.897086613273267,0.051811414084860424,89.99912722112876,1.0122829595747482e-11,1.6952646965483733e-13,1,1,1,0
4,7,0.0,-0.005,6,-0.055,0.0,0,1,0.031032565111780503,16.897086613268712,0.05163054385041348,89.99912513916952,1.0149742130402492e-11,1.6137409786667125e-13,1,1,1,0
4,0,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.03472992450774509,16.756240231473274,0.047442025697300313,89.99979524875057,1.3113326669112044e-11,7.038087666053347e-14,1,1,1,0
4,1,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.03472992450778521,16.75624023145205,0.047442025697076624,89.99979524875066,1.3112956707336646e-11,6.748855022788468e-14,1,1,1,0
4,2,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.03472992450777152,16.756240231459067,0.04744202569712231,89.99979524875062,1.3113668869546939e-11,7.534143667452823e-14,1,1,1,0
4,3,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.03472992450775587,16.756240231467807,0.047442025697200574,89.9997952487506,1.3113876680763609e-11,7.820997331865847e-14,1,1,1,0
4,4,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.034729924507762314,16.756240231463615,0.0474420256971502,89.99979524875062,1.3113360179039896e-11,7.178987683871757e-14,1,1,1,0
4,5,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.034729924507756034,16.756240231468073,0.04744202569719251,89.99979524875059,1.3113629292490905e-11,7.432521170504434e-14,1,1,1,0
4,6,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.03472992450772389,16.756240231484707,0.04744202569735031,89.99979524875056,1.311320384888797e-11,7.033597941488764e-14,1,1,1,0
4,7,0.0,-0.005,7,-0.038891,-0.038891,0,1,0.034729924507756874,16.756240231466922,0.04744202569723864,89.9997952487506,1.3113373132851611e-11,7.132195055896945e-14,1,1,1,0
